timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2023-12-14T13:15:30.253304,17,0.6963968276977539,yolov5m,19.5,15,0.16881394386291504,2.4959166049957275,6.354459524154663,-0.3997598886489868
2023-12-14T13:15:30.381642,18,0.6510607798894247,yolov5m,21.8,12,0.06437993049621582,2.337195634841919,6.482795715332031,-0.34306742747624713
2023-12-14T13:15:30.458427,19,0.6437432169914246,yolov5m,27.3,8,0.06168651580810547,2.1288740634918213,6.559582471847534,-0.24256542325019836
2023-12-14T13:15:30.501915,20,0.6036657889684042,yolov5m,21.7,3,0.028723716735839844,1.8701002597808838,6.60306978225708,-0.1332172354062398
2023-12-14T13:15:30.563101,21,0.679212008531277,yolov5m,16.7,13,0.024029254913330078,1.637735366821289,6.664254903793335,0.02073832085499394
2023-12-14T13:15:30.655402,22,0.6956240276495615,yolov5m,19.6,15,0.03508257865905762,1.4400153160095215,6.756556034088135,0.12780435582002003
2023-12-14T13:15:30.708041,23,0.6201204191893339,yolov5m,16.0,16,0.025284767150878906,1.1910066604614258,6.809193849563599,0.21455687936395407
2023-12-14T13:15:30.766416,24,0.6071571602540857,yolov5m,17.4,17,0.02543950080871582,0.9360048770904541,6.867569923400879,0.7715810186722699
2023-12-14T13:15:30.922778,25,0.5097902864217758,yolov5m,16.9,12,0.06955409049987793,0.7546944618225098,7.023935079574585,0.6322423741221428
2023-12-14T13:15:28.165564,1,0.6276170243235195,yolov5m,4.8,17,4.264235019683838,4.81769871711731,4.2667176723480225,-1.595040846396895
2023-12-14T13:15:28.301567,2,0.6214384843002666,yolov5m,22.2,11,0.07173943519592285,4.755556106567383,4.402719974517822,-1.5670588111335582
2023-12-14T13:15:28.388079,3,0.6586707442998886,yolov5m,21.7,10,0.05996060371398926,4.540371417999268,4.489235162734985,-1.4408503368496894
2023-12-14T13:15:28.451227,4,0.7313091814517975,yolov5m,15.0,15,0.02865123748779297,4.326310396194458,4.552379846572876,-1.2975006073713302
2023-12-14T13:15:28.604098,5,0.6641053590509627,yolov5m,16.7,18,0.07213830947875977,4.201199054718018,4.705253601074219,-1.2685468478335276
2023-12-14T13:15:28.682068,6,0.640990181101693,yolov5m,17.2,9,0.027474403381347656,4.0063347816467285,4.783222913742065,-1.1826723002725177
2023-12-14T13:15:28.754847,7,0.6727517827561027,yolov5m,15.5,19,0.02821207046508789,3.790254592895508,4.8560028076171875,-1.0587514050697027
2023-12-14T13:15:28.835490,8,0.571080914565495,yolov5m,15.7,14,0.028621196746826172,3.598597764968872,4.936647653579712,-1.0137584252016885
2023-12-14T13:15:28.917657,9,0.5484440438449383,yolov5m,19.7,8,0.05948781967163086,3.424553632736206,5.018811225891113,-0.9380547944456339
2023-12-14T13:15:29.203224,10,0.659173366924127,yolov5m,20.4,12,0.07515287399291992,3.4297561645507812,5.304375171661377,-0.8852913988133271
2023-12-14T13:15:29.321583,11,0.5537958487868309,yolov5m,18.2,20,0.03577542304992676,3.2595152854919434,5.422713041305542,-0.8528597183525563
2023-12-14T13:15:29.398503,12,0.6103238420827048,yolov5m,16.8,7,0.058090925216674805,3.0505597591400146,5.499656438827515,-0.7201179585286549
2023-12-14T13:15:29.507928,13,0.5814410728566787,yolov5m,16.0,17,0.03793954849243164,2.874328136444092,5.609055042266846,-0.6464435317937065
2023-12-14T13:15:29.586696,14,0.6964593306183815,yolov5m,17.6,12,0.02837991714477539,2.6844308376312256,5.6878502368927,-0.49398575350642204
2023-12-14T13:15:29.679769,15,0.6657470727668089,yolov5m,15.0,17,0.03126716613769531,2.4838080406188965,5.78092360496521,-0.4090304839260438
2023-12-14T13:15:29.751313,16,0.5705536186695099,yolov5m,14.3,10,0.05745744705200195,2.1902472972869873,5.852457046508789,-0.3098468393087387
2023-12-14T13:15:35.002632,37,0.5548642960687479,yolov5l,25.7,24,0.09785199165344238,0.907325029373169,11.10378623008728,0.7310946627209585
2023-12-14T13:15:35.144225,38,0.6162061321735383,yolov5l,28.3,25,0.05144214630126953,0.756364107131958,11.245375633239746,0.6862851196527482
2023-12-14T13:15:35.223071,39,0,yolov5l,32.8,0,0.03413820266723633,0.513674259185791,11.324222564697266,0.006837129592895508
2023-12-14T13:15:35.281290,40,0.6400921960671743,yolov5l,27.7,15,0.030417680740356445,0.24263763427734375,11.382442474365234,0.441364915172259
2023-12-14T13:15:32.913894,30,0.6296697139739991,yolov5l,15.9,15,0.15974140167236328,1.1535589694976807,9.015047073364258,0.2380553722381592
2023-12-14T13:15:33.010896,31,0.6682959139347077,yolov5l,16.6,10,0.03569602966308594,0.9579524993896484,9.112049579620361,0.813124206662178
2023-12-14T13:15:33.120058,32,0,yolov5l,18.3,0,0.05829358100891113,0.723198413848877,9.221213579177856,0.11159920692443848
2023-12-14T13:15:33.432707,33,0.5096369087696075,yolov5l,24.3,7,0.0905909538269043,0.7027759552001953,9.533859729766846,0.6062064319849014
2023-12-14T13:15:31.310273,26,0.5753319337964058,yolov5l,17.3,12,0.3588881492614746,0.8209376335144043,7.411428213119507,0.698134783655405
2023-12-14T13:15:31.372193,27,0.7587738186120987,yolov5l,18.2,12,0.049581050872802734,0.572136402130127,7.473348140716553,0.6654551103711128
2023-12-14T13:15:31.493606,28,0.6800828243003172,yolov5l,15.7,17,0.06291699409484863,0.3822898864746094,7.594760417938232,0.5311863553874633
2023-12-14T13:15:31.581920,29,0.5166821953128365,yolov5l,16.9,17,0.04104351997375488,0.15538430213928223,7.683077812194824,0.3360332487260594
2023-12-14T13:15:35.935536,41,0.7549922133193296,yolov5l,15.7,17,0.04615616798400879,0.5979197025299072,12.036689043045044,0.6764559579246184
2023-12-14T13:15:36.047648,42,0.6601517339547475,yolov5l,15.2,15,0.043523311614990234,0.41129112243652344,12.148801326751709,0.5357214281956355
2023-12-14T13:15:36.101298,43,0.7906097504827712,yolov5l,11.9,9,0.03477072715759277,0.14894866943359375,12.2024564743042,0.46977920995818245
2023-12-14T13:15:33.504244,34,0.6781605290515083,yolov5l,40.4,14,0.03328824043273926,0.4319040775299072,9.60539698600769,0.5550323032907077
2023-12-14T13:15:33.592371,35,0.6499827392399311,yolov5l,30.2,16,0.04194355010986328,0.18512654304504395,9.693525075912476,0.4175546411424875
2023-12-14T13:15:33.841467,36,0.6311890204747518,yolov5l,20.5,15,0.039722442626953125,0.09616613388061523,9.94261622428894,0.3136775771776835
2023-12-14T13:15:36.921136,44,0.6133134777729328,yolov5l,9.9,13,0.06858301162719727,0.6384873390197754,13.022292375564575,0.6259004083963541
2023-12-14T13:15:37.013216,45,0.6680950692721775,yolov5l,14.5,7,0.07196474075317383,0.421191930770874,13.11436915397644,0.5446435000215257
2023-12-14T13:15:37.070654,46,0.7447934970259666,yolov5l,14.1,8,0.03686380386352539,0.16412782669067383,13.17180871963501,0.45446066185832024
2023-12-14T13:15:40.775139,56,0.6891763483484586,yolov5l,17.5,12,0.04018425941467285,0.7109360694885254,16.876299381256104,0.7000562089184921
2023-12-14T13:15:40.852217,57,0.5405401966788552,yolov5l,16.4,11,0.04071187973022461,0.48717641830444336,16.953371047973633,0.5138583074916493
2023-12-14T13:15:40.906612,58,0.686443214233105,yolov5l,15.1,13,0.03265237808227539,0.23502087593078613,17.007765769958496,0.46073204508194554
2023-12-14T13:15:41.561061,59,0.7018188834190369,yolov5l,9.2,10,0.03830838203430176,0.5724334716796875,17.66222047805786,0.6371261775493622
2023-12-14T13:15:41.709362,60,0.48864693825061506,yolov5l,16.4,13,0.06867432594299316,0.41054439544677734,17.81051731109619,0.1995956668486962
2023-12-14T13:15:41.791083,61,0.5948964671084755,yolov5l,15.6,19,0.0411527156829834,0.16843461990356445,17.892237901687622,0.38166554350602
2023-12-14T13:15:43.190661,64,0.6401753947138786,yolov5l,11.6,24,0.0497894287109375,0.6049137115478516,19.29181432723999,0.6225445531308651
2023-12-14T13:15:43.385391,65,0.6625881727252688,yolov5l,20.5,14,0.07027864456176758,0.4717996120452881,19.486545085906982,0.5671938923852784
